Match_ID,Home_team,Away_team,FirstHalf_H,FirstHalf_A,FirstHalf_R,FH_Over_Under_1.5,SecondHalf_H,SecondHalf_A,SecondHalf_R,SH_Over_Under_1.5,Final_H,Final_A,Final_R,F_Over_Under_2.5,Winning_Team,Losing_Team,Payout_Winning Team
2057,Norwich,Sunderland,2,1,H,O,0,0,D,U,2,1,H,O,Norwich,Sunderland,2.25
2058,Reading,Manchester United,3,4,A,O,0,0,D,U,3,4,A,O,Manchester United,Reading,1.4
2059,Arsenal,Swansea,0,0,D,U,0,2,A,O,0,2,A,U,Swansea,Arsenal,6.5
2060,Fulham,Tottenham,0,0,D,U,0,3,A,O,0,3,A,O,Tottenham,Fulham,2.25
2061,Liverpool,Southampton,1,0,H,U,0,0,D,U,1,0,H,U,Liverpool,Southampton,1.36
2062,Manchester City,Everton,1,1,D,O,0,0,D,U,1,1,D,U,Manchester City / Everton,Manchester City / Everton,3.6
2063,QPR,Aston Villa,1,1,D,O,0,0,D,U,1,1,D,U,QPR / Aston Villa,QPR / Aston Villa,3.25
2064,West Brom,Stoke City,0,0,D,U,0,1,A,U,0,1,A,U,Stoke City,West Brom,3.6
2065,West Ham,Chelsea,0,1,A,U,3,0,H,O,3,1,H,O,West Ham,Chelsea,4.75
2066,Manchester United,West Ham,1,0,H,U,0,0,D,U,1,0,H,U,Manchester United,West Ham,1.2
2067,Wigan,Manchester City,0,0,D,U,0,2,A,O,0,2,A,U,Manchester City,Wigan,1.5
2068,Chelsea,Fulham,0,0,D,U,0,0,D,U,0,0,D,U,Chelsea / Fulham,Chelsea / Fulham,4.5
2069,Everton,Arsenal,1,1,D,O,0,0,D,U,1,1,D,U,Everton / Arsenal,Everton / Arsenal,3.4
2070,Southampton,Norwich,1,1,D,O,0,0,D,U,1,1,D,U,Southampton / Norwich,Southampton / Norwich,3.4
2071,Stoke City,Newcastle Utd,0,0,D,U,2,1,H,O,2,1,H,O,Stoke City,Newcastle Utd,2.25
2072,Swansea,West Brom,3,1,H,O,0,0,D,U,3,1,H,O,Swansea,West Brom,2.29
2073,Tottenham,Liverpool,2,0,H,O,0,1,A,U,2,1,H,O,Tottenham,Liverpool,2.29
2074,Aston Villa,Reading,0,0,D,U,1,0,H,U,1,0,H,U,Aston Villa,Reading,1.95
2075,Sunderland,QPR,0,0,D,U,0,0,D,U,0,0,D,U,Sunderland / QPR,Sunderland / QPR,3.4
2076,Chelsea,Manchester City,0,0,D,U,0,0,D,U,0,0,D,U,Chelsea / Manchester City,Chelsea / Manchester City,3.3
2077,Tottenham,West Ham,1,0,H,U,2,1,H,O,3,1,H,O,Tottenham,West Ham,1.57
2078,Southampton,Newcastle Utd,1,0,H,U,1,0,H,U,2,0,H,U,Southampton,Newcastle Utd,3
2079,Swansea,Liverpool,0,0,D,U,0,0,D,U,0,0,D,U,Swansea / Liverpool,Swansea / Liverpool,3.3
2080,Aston Villa,Arsenal,0,0,D,U,0,0,D,U,0,0,D,U,Aston Villa / Arsenal,Aston Villa / Arsenal,3.6
2081,Everton,Norwich,1,0,H,U,0,1,A,U,1,1,D,U,Everton / Norwich,Everton / Norwich,4.33
2082,Manchester United,QPR,0,0,D,U,3,1,H,O,3,1,H,O,Manchester United,QPR,1.2
2083,Stoke City,Fulham,1,0,H,U,0,0,D,U,1,0,H,U,Stoke City,Fulham,2.29
2084,Wigan,Reading,0,1,A,U,3,1,H,O,3,2,H,O,Wigan,Reading,1.91
2085,Sunderland,West Brom,0,2,A,O,2,2,D,O,2,4,A,O,West Brom,Sunderland,3.2
2086,West Ham,Stoke City,0,1,A,U,1,0,H,U,1,1,D,U,West Ham / Stoke City,West Ham / Stoke City,3.4
2087,Fulham,Sunderland,0,0,D,U,1,3,A,O,1,3,A,O,Sunderland,Fulham,4.5
2088,Norwich,Manchester United,0,0,D,U,1,0,H,U,1,0,H,U,Norwich,Manchester United,7
2089,Liverpool,Wigan,0,0,D,U,3,0,H,O,3,0,H,O,Liverpool,Wigan,1.4
2090,Manchester City,Aston Villa,1,0,H,U,4,0,H,O,5,0,H,O,Manchester City,Aston Villa,1.22
2091,Newcastle Utd,Swansea,0,0,D,U,1,2,A,O,1,2,A,O,Swansea,Newcastle Utd,4
2092,QPR,Southampton,0,2,A,O,1,1,D,O,1,3,A,O,Southampton,QPR,3.8
2093,Reading,Everton,0,1,A,U,2,0,H,O,2,1,H,O,Reading,Everton,3.8
2094,West Brom,Chelsea,1,1,D,O,1,0,H,U,2,1,H,O,West Brom,Chelsea,3.8
2095,Arsenal,Tottenham,3,1,H,O,2,1,H,O,5,2,H,O,Arsenal,Tottenham,1.95
2096,Chelsea,Liverpool,1,0,H,U,0,1,A,U,1,1,D,U,Chelsea / Liverpool,Chelsea / Liverpool,3.5
2097,Newcastle Utd,West Ham,0,1,A,U,0,0,D,U,0,1,A,U,West Ham,Newcastle Utd,4.5
2098,Manchester City,Tottenham,0,1,A,U,2,0,H,O,2,1,H,O,Manchester City,Tottenham,1.62
2099,Aston Villa,Manchester United,1,0,H,U,1,3,A,O,2,3,A,O,Manchester United,Aston Villa,1.57
2100,Arsenal,Fulham,2,2,D,O,1,1,D,O,3,3,D,O,Arsenal / Fulham,Arsenal / Fulham,4
2101,Everton,Sunderland,0,1,A,U,2,0,H,O,2,1,H,O,Everton,Sunderland,1.62
2102,Reading,Norwich,0,0,D,U,0,0,D,U,0,0,D,U,Reading / Norwich,Reading / Norwich,3.4
2103,Southampton,Swansea,0,0,D,U,1,1,D,O,1,1,D,U,Southampton / Swansea,Southampton / Swansea,3.3
2104,Stoke City,QPR,0,0,D,U,1,0,H,U,1,0,H,U,Stoke City,QPR,1.83
2105,Wigan,West Brom,1,2,A,O,0,0,D,U,1,2,A,O,West Brom,Wigan,2.9
2106,West Brom,Southampton,1,0,H,U,1,0,H,U,2,0,H,U,West Brom,Southampton,1.73
2107,Liverpool,Newcastle Utd,0,1,A,U,1,0,H,U,1,1,D,U,Liverpool / Newcastle Utd,Liverpool / Newcastle Utd,3.75
2108,QPR,Reading,0,1,A,U,1,0,H,U,1,1,D,U,QPR / Reading,QPR / Reading,3.5
2109,West Ham,Manchester City,0,0,D,U,0,0,D,U,0,0,D,U,West Ham / Manchester City,West Ham / Manchester City,3.75
2110,Fulham,Everton,1,0,H,U,1,2,A,O,2,2,D,O,Fulham / Everton,Fulham / Everton,3.25
2111,Norwich,Stoke City,1,0,H,U,0,0,D,U,1,0,H,U,Norwich,Stoke City,2.5
2112,Sunderland,Aston Villa,0,0,D,U,0,1,A,U,0,1,A,U,Aston Villa,Sunderland,4
2113,Swansea,Chelsea,0,0,D,U,1,1,D,O,1,1,D,U,Swansea / Chelsea,Swansea / Chelsea,3.75
2114,Tottenham,Wigan,0,0,D,U,0,1,A,U,0,1,A,U,Wigan,Tottenham,7
2115,Manchester United,Arsenal,1,0,H,U,1,1,D,O,2,1,H,O,Manchester United,Arsenal,1.67
2116,Chelsea,Manchester United,1,2,A,O,1,1,D,O,2,3,A,O,Manchester United,Chelsea,2.9
2117,Newcastle Utd,West Brom,1,0,H,U,1,1,D,O,2,1,H,O,Newcastle Utd,West Brom,2
2118,Southampton,Tottenham,0,2,A,O,1,0,H,U,1,2,A,O,Tottenham,Southampton,1.85
2119,Everton,Liverpool,2,2,D,O,0,0,D,U,2,2,D,O,Everton / Liverpool,Everton / Liverpool,3.3
2120,Manchester City,Swansea,0,0,D,U,1,0,H,U,1,0,H,U,Manchester City,Swansea,1.2
2121,Arsenal,QPR,0,0,D,U,1,0,H,U,1,0,H,U,Arsenal,QPR,1.33
2122,Reading,Fulham,1,0,H,U,2,3,A,O,3,3,D,O,Reading / Fulham,Reading / Fulham,3.3
2123,Stoke City,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Stoke City / Sunderland,Stoke City / Sunderland,3.4
2124,Wigan,West Ham,1,0,H,U,1,1,D,O,2,1,H,O,Wigan,West Ham,2.1
2125,Aston Villa,Norwich,1,0,H,U,0,1,A,U,1,1,D,U,Aston Villa / Norwich,Aston Villa / Norwich,3.5
2126,QPR,Everton,1,1,D,O,0,0,D,U,1,1,D,U,QPR / Everton,QPR / Everton,3.4
2127,Sunderland,Newcastle Utd,0,1,A,U,1,0,H,U,1,1,D,U,Sunderland / Newcastle Utd,Sunderland / Newcastle Utd,3.25
2128,Norwich,Arsenal,1,0,H,U,0,0,D,U,1,0,H,U,Norwich,Arsenal,5.5
2129,Fulham,Aston Villa,0,0,D,U,1,0,H,U,1,0,H,U,Fulham,Aston Villa,1.91
2130,Liverpool,Reading,1,0,H,U,0,0,D,U,1,0,H,U,Liverpool,Reading,1.33
2131,Manchester United,Stoke City,2,1,H,O,2,1,H,O,4,2,H,O,Manchester United,Stoke City,1.29
2132,Swansea,Wigan,0,0,D,U,2,1,H,O,2,1,H,O,Swansea,Wigan,2
2133,West Brom,Manchester City,0,0,D,U,1,2,A,O,1,2,A,O,Manchester City,West Brom,1.73
2134,West Ham,Southampton,0,0,D,U,4,1,H,O,4,1,H,O,West Ham,Southampton,1.91
2135,Tottenham,Chelsea,0,1,A,U,2,3,A,O,2,4,A,O,Chelsea,Tottenham,2.5
2136,Newcastle Utd,Manchester United,0,2,A,O,0,1,A,U,0,3,A,O,Manchester United,Newcastle Utd,1.91
2137,Liverpool,Stoke City,0,0,D,U,0,0,D,U,0,0,D,U,Liverpool / Stoke City,Liverpool / Stoke City,4
2138,Tottenham,Aston Villa,0,0,D,U,2,0,H,O,2,0,H,U,Tottenham,Aston Villa,1.4
2139,Southampton,Fulham,1,0,H,U,1,2,A,O,2,2,D,O,Southampton / Fulham,Southampton / Fulham,3.3
2140,West Ham,Arsenal,1,1,D,O,0,2,A,O,1,3,A,O,Arsenal,West Ham,1.91
2141,Chelsea,Norwich,3,1,H,O,1,0,H,U,4,1,H,O,Chelsea,Norwich,1.29
2142,Swansea,Reading,0,2,A,O,2,0,H,O,2,2,D,O,Swansea / Reading,Swansea / Reading,3.5
2143,West Brom,QPR,2,1,H,O,1,1,D,O,3,2,H,O,West Brom,QPR,2
2144,Wigan,Everton,2,1,H,O,0,1,A,U,2,2,D,O,Wigan / Everton,Wigan / Everton,3.3
2145,Manchester City,Sunderland,1,0,H,U,2,0,H,O,3,0,H,O,Manchester City,Sunderland,1.29
2146,QPR,West Ham,0,2,A,O,1,0,H,U,1,2,A,O,West Ham,QPR,3.6
2147,Aston Villa,West Brom,0,0,D,U,1,1,D,O,1,1,D,U,Aston Villa / West Brom,Aston Villa / West Brom,3.25
2148,Manchester United,Tottenham,0,2,A,O,2,1,H,O,2,3,A,O,Tottenham,Manchester United,6.5
2149,Everton,Southampton,3,1,H,O,0,0,D,U,3,1,H,O,Everton,Southampton,1.4
2150,Fulham,Manchester City,1,1,D,O,0,1,A,U,1,2,A,O,Manchester City,Fulham,1.83
2151,Norwich,Liverpool,0,2,A,O,2,3,A,O,2,5,A,O,Liverpool,Norwich,1.83
2152,Reading,Newcastle Utd,0,0,D,U,2,2,D,O,2,2,D,O,Reading / Newcastle Utd,Reading / Newcastle Utd,3.3
2153,Stoke City,Swansea,2,0,H,O,0,0,D,U,2,0,H,U,Stoke City,Swansea,1.95
2154,Sunderland,Wigan,0,0,D,U,1,0,H,U,1,0,H,U,Sunderland,Wigan,1.83
2155,Arsenal,Chelsea,1,1,D,O,0,1,A,U,1,2,A,O,Chelsea,Arsenal,3
2156,Manchester City,Arsenal,1,0,H,U,0,1,A,U,1,1,D,U,Manchester City / Arsenal,Manchester City / Arsenal,3.5
2157,Tottenham,QPR,0,1,A,U,2,0,H,O,2,1,H,O,Tottenham,QPR,1.5
2158,Newcastle Utd,Norwich,1,0,H,U,0,0,D,U,1,0,H,U,Newcastle Utd,Norwich,1.67
2159,Liverpool,Manchester United,0,0,D,U,1,2,A,O,1,2,A,O,Manchester United,Liverpool,2.38
2160,Chelsea,Stoke City,0,0,D,U,1,0,H,U,1,0,H,U,Chelsea,Stoke City,1.33
2161,Southampton,Aston Villa,0,1,A,U,4,0,H,O,4,1,H,O,Southampton,Aston Villa,2.5
2162,West Brom,Reading,0,0,D,U,1,0,H,U,1,0,H,U,West Brom,Reading,1.91
2163,West Ham,Sunderland,0,1,A,U,1,0,H,U,1,1,D,U,West Ham / Sunderland,West Ham / Sunderland,3.3
2164,Wigan,Fulham,0,1,A,U,1,1,D,O,1,2,A,O,Fulham,Wigan,2.8
2165,Swansea,Everton,0,2,A,O,0,1,A,U,0,3,A,O,Everton,Swansea,2.63
2166,Everton,Newcastle Utd,1,0,H,U,1,2,A,O,2,2,D,O,Everton / Newcastle Utd,Everton / Newcastle Utd,3.6
2167,Reading,Tottenham,0,1,A,U,1,2,A,O,1,3,A,O,Tottenham,Reading,2
2168,Sunderland,Liverpool,1,0,H,U,0,1,A,U,1,1,D,U,Sunderland / Liverpool,Sunderland / Liverpool,3.4
2169,Arsenal,Southampton,4,1,H,O,2,0,H,O,6,1,H,O,Arsenal,Southampton,1.33
2170,Aston Villa,Swansea,1,0,H,U,1,0,H,U,2,0,H,U,Aston Villa,Swansea,2.4
2171,Fulham,West Brom,2,0,H,O,1,0,H,U,3,0,H,O,Fulham,West Brom,2
2172,Manchester United,Wigan,0,0,D,U,4,0,H,O,4,0,H,O,Manchester United,Wigan,1.25
2173,QPR,Chelsea,0,0,D,U,0,0,D,U,0,0,D,U,QPR / Chelsea,QPR / Chelsea,3.75
2174,Stoke City,Manchester City,1,1,D,O,0,0,D,U,1,1,D,U,Stoke City / Manchester City,Stoke City / Manchester City,3.75
2175,Norwich,West Ham,0,0,D,U,0,0,D,U,0,0,D,U,Norwich / West Ham,Norwich / West Ham,3.25
2176,Newcastle Utd,Aston Villa,0,1,A,U,1,0,H,U,1,1,D,U,Newcastle Utd / Aston Villa,Newcastle Utd / Aston Villa,3.6
2177,Southampton,Manchester United,1,1,D,O,1,2,A,O,2,3,A,O,Manchester United,Southampton,1.44
2178,Liverpool,Arsenal,0,1,A,U,0,1,A,U,0,2,A,U,Arsenal,Liverpool,3.2
2179,Manchester City,QPR,1,0,H,U,2,1,H,O,3,1,H,O,Manchester City,QPR,1.2
2180,Swansea,Sunderland,1,2,A,O,1,0,H,U,2,2,D,O,Swansea / Sunderland,Swansea / Sunderland,3.25
2181,Tottenham,Norwich,0,0,D,U,1,1,D,O,1,1,D,U,Tottenham / Norwich,Tottenham / Norwich,5
2182,West Brom,Everton,0,0,D,U,2,0,H,O,2,0,H,U,West Brom,Everton,2.7
2183,Wigan,Stoke City,1,1,D,O,1,1,D,O,2,2,D,O,Wigan / Stoke City,Wigan / Stoke City,3.3
2184,West Ham,Fulham,3,0,H,O,0,0,D,U,3,0,H,O,West Ham,Fulham,2.5
2185,Liverpool,Manchester City,1,0,H,U,1,2,A,O,2,2,D,O,Liverpool / Manchester City,Liverpool / Manchester City,3.3
2186,Stoke City,Arsenal,0,0,D,U,0,0,D,U,0,0,D,U,Stoke City / Arsenal,Stoke City / Arsenal,3.3
2187,Chelsea,Newcastle Utd,2,0,H,O,0,0,D,U,2,0,H,U,Chelsea,Newcastle Utd,1.44
2188,Aston Villa,Everton,0,3,A,O,1,0,H,U,1,3,A,O,Everton,Aston Villa,2.88
2189,Manchester United,Fulham,3,1,H,O,0,1,A,U,3,2,H,O,Manchester United,Fulham,1.22
2190,Norwich,QPR,1,1,D,O,0,0,D,U,1,1,D,U,Norwich / QPR,Norwich / QPR,3.2
2191,Southampton,Wigan,0,0,D,U,0,2,A,O,0,2,A,U,Wigan,Southampton,3.5
2192,Tottenham,West Brom,0,0,D,U,1,1,D,O,1,1,D,U,Tottenham / West Brom,Tottenham / West Brom,4
2193,Swansea,West Ham,2,0,H,O,1,0,H,U,3,0,H,O,Swansea,West Ham,2
2194,Chelsea,Reading,1,2,A,O,3,0,H,O,4,2,H,O,Chelsea,Reading,1.25
2195,Everton,Manchester United,0,0,D,U,1,0,H,U,1,0,H,U,Everton,Manchester United,4
2196,Manchester City,Southampton,1,0,H,U,2,2,D,O,3,2,H,O,Manchester City,Southampton,1.17
2197,Wigan,Chelsea,0,2,A,O,0,0,D,U,0,2,A,U,Chelsea,Wigan,1.44
2198,Newcastle Utd,Tottenham,0,0,D,U,2,1,H,O,2,1,H,O,Newcastle Utd,Tottenham,2.6
2199,Arsenal,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Arsenal / Sunderland,Arsenal / Sunderland,4.5
2200,Fulham,Norwich,2,0,H,O,3,0,H,O,5,0,H,O,Fulham,Norwich,1.67
2201,QPR,Swansea,0,1,A,U,0,4,A,O,0,5,A,O,Swansea,QPR,3.5
2202,Reading,Stoke City,0,1,A,U,1,0,H,U,1,1,D,U,Reading / Stoke City,Reading / Stoke City,3.25
2203,West Brom,Liverpool,1,0,H,U,2,0,H,O,3,0,H,O,West Brom,Liverpool,3.75
2204,West Ham,Aston Villa,1,0,H,U,0,0,D,U,1,0,H,U,West Ham,Aston Villa,2.2
2205,Chelsea,Blackburn,2,0,H,O,0,1,A,U,2,1,H,O,Chelsea,Blackburn,1.29
2206,Everton,Newcastle Utd,2,0,H,O,1,1,D,O,3,1,H,O,Everton,Newcastle Utd,2.29
2207,Manchester City,QPR,1,0,H,U,2,2,D,O,3,2,H,O,Manchester City,QPR,1.13
2208,Norwich,Aston Villa,2,0,H,O,0,0,D,U,2,0,H,U,Norwich,Aston Villa,2.25
2209,Stoke City,Bolton,1,2,A,O,1,0,H,U,2,2,D,O,Stoke City / Bolton,Stoke City / Bolton,3.4
2210,Sunderland,Manchester United,0,1,A,U,0,0,D,U,0,1,A,U,Manchester United,Sunderland,1.4
2211,Swansea,Liverpool,0,0,D,U,1,0,H,U,1,0,H,U,Swansea,Liverpool,2.8
2212,Tottenham,Fulham,1,0,H,U,1,0,H,U,2,0,H,U,Tottenham,Fulham,1.44
2213,West Brom,Arsenal,2,2,D,O,0,1,A,U,2,3,A,O,Arsenal,West Brom,1.73
2214,Wigan,Wolves,2,1,H,O,1,1,D,O,3,2,H,O,Wigan,Wolves,1.57
2215,Liverpool,Chelsea,3,0,H,O,1,1,D,O,4,1,H,O,Liverpool,Chelsea,3.1
2216,Blackburn,Wigan,0,0,D,U,0,1,A,U,0,1,A,U,Wigan,Blackburn,3.4
2217,Manchester United,Swansea,2,0,H,O,0,0,D,U,2,0,H,U,Manchester United,Swansea,1.2
2218,Aston Villa,Tottenham,1,0,H,U,0,1,A,U,1,1,D,U,Aston Villa / Tottenham,Aston Villa / Tottenham,3.4
2219,Bolton,West Brom,1,0,H,U,1,2,A,O,2,2,D,O,Bolton / West Brom,Bolton / West Brom,3.3
2220,Fulham,Sunderland,2,1,H,O,0,0,D,U,2,1,H,O,Fulham,Sunderland,1.91
2221,QPR,Stoke City,0,0,D,U,1,0,H,U,1,0,H,U,QPR,Stoke City,2.2
2222,Wolves,Everton,0,0,D,U,0,0,D,U,0,0,D,U,Wolves / Everton,Wolves / Everton,3.4
2223,Newcastle Utd,Manchester City,0,0,D,U,0,2,A,O,0,2,A,U,Manchester City,Newcastle Utd,1.73
2224,Arsenal,Norwich,1,2,A,O,2,1,H,O,3,3,D,O,Arsenal / Norwich,Arsenal / Norwich,5
2225,Bolton,Tottenham,0,1,A,U,1,3,A,O,1,4,A,O,Tottenham,Bolton,2
2226,Chelsea,Newcastle Utd,0,1,A,U,0,1,A,U,0,2,A,U,Newcastle Utd,Chelsea,7
2227,Liverpool,Fulham,0,1,A,U,0,0,D,U,0,1,A,U,Fulham,Liverpool,5.5
2228,Stoke City,Everton,0,1,A,U,1,0,H,U,1,1,D,U,Stoke City / Everton,Stoke City / Everton,3.25
2229,Manchester City,Manchester United,1,0,H,U,0,0,D,U,1,0,H,U,Manchester City,Manchester United,2.29
2230,Tottenham,Blackburn,1,0,H,U,1,0,H,U,2,0,H,U,Tottenham,Blackburn,1.4
2231,Chelsea,QPR,4,0,H,O,2,1,H,O,6,1,H,O,Chelsea,QPR,1.3
2232,Norwich,Liverpool,0,2,A,O,0,1,A,U,0,3,A,O,Liverpool,Norwich,2.1
2233,Everton,Fulham,3,0,H,O,1,0,H,U,4,0,H,O,Everton,Fulham,2
2234,Stoke City,Arsenal,1,1,D,O,0,0,D,U,1,1,D,U,Stoke City / Arsenal,Stoke City / Arsenal,3.6
2235,Sunderland,Bolton,1,1,D,O,1,1,D,O,2,2,D,O,Sunderland / Bolton,Sunderland / Bolton,3.5
2236,Swansea,Wolves,4,2,H,O,0,2,A,O,4,4,D,O,Swansea / Wolves,Swansea / Wolves,3.75
2237,West Brom,Aston Villa,0,0,D,U,0,0,D,U,0,0,D,U,West Brom / Aston Villa,West Brom / Aston Villa,3.4
2238,Wigan,Newcastle Utd,4,0,H,O,0,0,D,U,4,0,H,O,Wigan,Newcastle Utd,2.88
2239,Aston Villa,Bolton,0,0,D,U,1,2,A,O,1,2,A,O,Bolton,Aston Villa,4.33
2240,Liverpool,West Brom,0,0,D,U,0,1,A,U,0,1,A,U,West Brom,Liverpool,7.5
2241,Wolves,Manchester City,0,1,A,U,0,1,A,U,0,2,A,U,Manchester City,Wolves,1.33
2242,Manchester United,Everton,1,1,D,O,3,3,D,O,4,4,D,O,Manchester United / Everton,Manchester United / Everton,5
2243,QPR,Tottenham,1,0,H,U,0,0,D,U,1,0,H,U,QPR,Tottenham,4.33
2244,Aston Villa,Sunderland,0,0,D,U,0,0,D,U,0,0,D,U,Aston Villa / Sunderland,Aston Villa / Sunderland,3.25
2245,Blackburn,Norwich,1,0,H,U,1,0,H,U,2,0,H,U,Blackburn,Norwich,2
2246,Bolton,Swansea,1,1,D,O,0,0,D,U,1,1,D,U,Bolton / Swansea,Bolton / Swansea,3.4
2247,Fulham,Wigan,0,0,D,U,2,1,H,O,2,1,H,O,Fulham,Wigan,1.73
2248,Newcastle Utd,Stoke City,2,0,H,O,1,0,H,U,3,0,H,O,Newcastle Utd,Stoke City,1.73
2249,Arsenal,Chelsea,0,0,D,U,0,0,D,U,0,0,D,U,Arsenal / Chelsea,Arsenal / Chelsea,3.4
2250,Arsenal,Wigan,1,2,A,O,0,0,D,U,1,2,A,O,Wigan,Arsenal,10
2251,Manchester United,Aston Villa,2,0,H,O,2,0,H,O,4,0,H,O,Manchester United,Aston Villa,1.18
2252,Sunderland,Wolves,0,0,D,U,0,0,D,U,0,0,D,U,Sunderland / Wolves,Sunderland / Wolves,4.33
2253,Swansea,Blackburn,2,0,H,O,1,0,H,U,3,0,H,O,Swansea,Blackburn,2
2254,West Brom,QPR,1,0,H,U,0,0,D,U,1,0,H,U,West Brom,QPR,2
2255,Norwich,Manchester City,0,2,A,O,1,4,A,O,1,6,A,O,Manchester City,Norwich,1.57
2256,QPR,Swansea,1,0,H,U,2,0,H,O,3,0,H,O,QPR,Swansea,2.1
2257,Manchester City,West Brom,1,0,H,U,3,0,H,O,4,0,H,O,Manchester City,West Brom,1.18
2258,Wigan,Manchester United,0,0,D,U,1,0,H,U,1,0,H,U,Wigan,Manchester United,8.5
2259,Wolves,Arsenal,0,2,A,O,0,1,A,U,0,3,A,O,Arsenal,Wolves,1.44
2260,Blackburn,Liverpool,1,2,A,O,1,1,D,O,2,3,A,O,Liverpool,Blackburn,2
2261,Fulham,Chelsea,0,1,A,U,1,0,H,U,1,1,D,U,Fulham / Chelsea,Fulham / Chelsea,3.4
2262,Aston Villa,Stoke City,1,0,H,U,0,1,A,U,1,1,D,U,Aston Villa / Stoke City,Aston Villa / Stoke City,3.3
2263,Everton,Sunderland,0,0,D,U,4,0,H,O,4,0,H,O,Everton,Sunderland,1.91
2264,Newcastle Utd,Bolton,0,0,D,U,2,0,H,O,2,0,H,U,Newcastle Utd,Bolton,1.67
2265,Tottenham,Norwich,1,1,D,O,0,1,A,U,1,2,A,O,Norwich,Tottenham,8
2266,Arsenal,Manchester City,0,0,D,U,1,0,H,U,1,0,H,U,Arsenal,Manchester City,2.5
2267,Manchester United,QPR,1,0,H,U,1,0,H,U,2,0,H,U,Manchester United,QPR,1.17
2268,Stoke City,Wolves,1,1,D,O,1,0,H,U,2,1,H,O,Stoke City,Wolves,1.62
2269,Bolton,Fulham,0,2,A,O,0,1,A,U,0,3,A,O,Fulham,Bolton,2.63
2270,Chelsea,Wigan,0,0,D,U,2,1,H,O,2,1,H,O,Chelsea,Wigan,1.25
2271,Liverpool,Aston Villa,0,1,A,U,1,0,H,U,1,1,D,U,Liverpool / Aston Villa,Liverpool / Aston Villa,4.33
2272,Norwich,Everton,1,1,D,O,1,1,D,O,2,2,D,O,Norwich / Everton,Norwich / Everton,3.25
2273,West Brom,Blackburn,1,0,H,U,2,0,H,O,3,0,H,O,West Brom,Blackburn,2
2274,Sunderland,Tottenham,0,0,D,U,0,0,D,U,0,0,D,U,Sunderland / Tottenham,Sunderland / Tottenham,3.4
2275,Swansea,Newcastle Utd,0,1,A,U,0,1,A,U,0,2,A,U,Newcastle Utd,Swansea,2.88
2276,Blackburn,Manchester United,0,0,D,U,0,2,A,O,0,2,A,U,Manchester United,Blackburn,1.4
2277,Tottenham,Swansea,1,0,H,U,2,1,H,O,3,1,H,O,Tottenham,Swansea,1.36
2278,Newcastle Utd,Liverpool,1,0,H,U,1,0,H,U,2,0,H,U,Newcastle Utd,Liverpool,3
2279,Aston Villa,Chelsea,0,1,A,U,2,3,A,O,2,4,A,O,Chelsea,Aston Villa,1.83
2280,Everton,West Brom,1,0,H,U,1,0,H,U,2,0,H,U,Everton,West Brom,1.73
2281,Fulham,Norwich,2,0,H,O,0,1,A,U,2,1,H,O,Fulham,Norwich,1.73
2282,Manchester City,Sunderland,1,2,A,O,2,1,H,O,3,3,D,O,Manchester City / Sunderland,Manchester City / Sunderland,6
2283,QPR,Arsenal,1,1,D,O,1,0,H,U,2,1,H,O,QPR,Arsenal,5.5
2284,Wigan,Stoke City,0,0,D,U,2,0,H,O,2,0,H,U,Wigan,Stoke City,2.63
2285,Wolves,Bolton,0,0,D,U,2,3,A,O,2,3,A,O,Bolton,Wolves,3
2286,Manchester United,Fulham,1,0,H,U,0,0,D,U,1,0,H,U,Manchester United,Fulham,1.33
2287,West Brom,Newcastle Utd,0,3,A,O,1,0,H,U,1,3,A,O,Newcastle Utd,West Brom,2.88
2288,Stoke City,Manchester City,0,0,D,U,1,1,D,O,1,1,D,U,Stoke City / Manchester City,Stoke City / Manchester City,3.75
2289,Arsenal,Aston Villa,2,0,H,O,1,0,H,U,3,0,H,O,Arsenal,Aston Villa,1.44
2290,Bolton,Blackburn,2,0,H,O,0,1,A,U,2,1,H,O,Bolton,Blackburn,2.29
2291,Liverpool,Wigan,0,1,A,U,1,1,D,O,1,2,A,O,Wigan,Liverpool,11
2292,Norwich,Wolves,2,1,H,O,0,0,D,U,2,1,H,O,Norwich,Wolves,1.83
2293,Sunderland,QPR,1,0,H,U,2,1,H,O,3,1,H,O,Sunderland,QPR,1.8
2294,Swansea,Everton,0,0,D,U,0,2,A,O,0,2,A,U,Everton,Swansea,3
2295,Chelsea,Tottenham,0,0,D,U,0,0,D,U,0,0,D,U,Chelsea / Tottenham,Chelsea / Tottenham,3.4
2296,Everton,Arsenal,0,1,A,U,0,0,D,U,0,1,A,U,Arsenal,Everton,2.38
2297,QPR,Liverpool,0,0,D,U,3,2,H,O,3,2,H,O,QPR,Liverpool,4.5
2298,Manchester City,Chelsea,0,0,D,U,2,1,H,O,2,1,H,O,Manchester City,Chelsea,1.8
2299,Tottenham,Stoke City,0,0,D,U,1,1,D,O,1,1,D,U,Tottenham / Stoke City,Tottenham / Stoke City,4.33
2300,Blackburn,Sunderland,0,0,D,U,2,0,H,O,2,0,H,U,Blackburn,Sunderland,2.5
2301,Newcastle Utd,Norwich,1,0,H,U,0,0,D,U,1,0,H,U,Newcastle Utd,Norwich,1.73
